5.837387,0.5787037,1.452147,0,0,0
5.837387,0.5787037,1.876926,0,0,0
5.837387,0.5787037,2.300071,0,0,0
5.837387,0.5787037,2.72493,0,0,0
5.837387,0.5787037,3.146928,0,0,0
5.837387,0.5787037,3.571281,0,0,0
5.837387,0.5787037,-3.664187,0,0.01978234,0
6.593631,0.5787037,-3.45765,0,0.01978234,0
6.593631,0.5787037,-3.03261,0,0,0
6.593631,0.5787037,-2.607741,0,0,0
6.593631,0.5787037,-2.180301,0,0,0
6.593631,0.5787037,-1.753763,0,0,0
6.593631,0.5787037,-1.3286,0,0,0
6.593631,0.5787037,-0.9031578,0,0,0
6.593631,0.5787037,-0.4747963,0,0,0
6.593631,0.5787037,-0.04340909,0,0,0
6.593631,0.5787037,0.3812892,0,0,0
6.593631,0.5787037,0.806995,0,0,0
6.593631,0.5787037,1.232966,0,0,0
6.593631,0.5787037,1.657745,0,0,0
6.593631,0.5787037,2.080891,0,0,0
6.593631,0.5787037,2.505749,0,0,0
6.593631,0.5787037,2.927747,0,0,0
6.593631,0.5787037,3.352101,0,0,0
6.593631,0.5787037,-3.883368,0,0,0
7.347814,0.5787037,-3.238469,0,0,0
7.347814,0.5787037,-2.813429,0,0,0
7.347814,0.5787037,-2.388561,0,0,0
7.347814,0.5787037,-1.96112,0,0,0
7.347814,0.5787037,-1.534582,0,0,0
7.347814,0.5787037,-1.109419,0,0,0
7.347814,0.5787037,-0.6839768,0,0,0
7.347814,0.5787037,-0.2556153,0,0,0
7.347814,0.5787037,0.1757719,0,0,0
7.347814,0.5787037,0.6004702,0,0,0
7.347814,0.5787037,1.026176,0,0,0
7.347814,0.5787037,1.452147,0,0,0
7.347814,0.5787037,1.876926,0,0,0
7.347814,0.5787037,2.300071,0,0,0
7.347814,0.5787037,2.72493,0,0,0
7.347814,0.5787037,3.146928,0,0,0
7.347814,0.5787037,3.571281,0,0,0
7.347814,0.5787037,-3.664187,0,0.01978234,0
8.096837,0.5787037,-3.031931,0,0,0
8.096837,0.5787037,-2.606891,0,0,0
8.096837,0.5787037,-2.182023,0,0,0
8.096837,0.5787037,-1.754583,0,0,0
8.096837,0.5787037,-1.328044,0,0,0
8.096837,0.5787037,-0.9028808,0,0,0
8.096837,0.5787037,-0.4774391,0,0,0
8.096837,0.5787037,-0.0490776,0,0,0
8.096837,0.5787037,0.3823096,0,0,0
8.096837,0.5787037,0.8070081,0,0,0
8.096837,0.5787037,1.232713,0,0,0
8.096837,0.5787037,1.658685,0,0,0
8.096837,0.5787037,2.083464,0,0,0
8.096837,0.5787037,2.50661,0,0,0
8.096837,0.5787037,2.931468,0,0.01978234,0
8.096837,0.5787037,3.353466,0,0,0
8.096837,0.5787037,-3.457649,0,0,0
8.90054,0.5787037,-2.81275,0,0,0
8.90054,0.5787037,-2.38771,0,0,0
8.90054,0.5787037,-1.962842,0,0,0
8.90054,0.5787037,-1.535402,0,0,0
8.90054,0.5787037,-1.108864,0,0,0
8.90054,0.5787037,-0.6837001,0,0,0
8.90054,0.5787037,-0.2582583,0,0,0
8.90054,0.5787037,0.1701031,0,0,0
8.90054,0.5787037,0.6014904,0,0,0
8.90054,0.5787037,1.026189,0,0,0
8.90054,0.5787037,1.451894,0,0,0
8.90054,0.5787037,1.877866,0,0,0
8.90054,0.5787037,2.302645,0,0,0
8.90054,0.5787037,2.725791,0,0,0
8.90054,0.5787037,3.150648,0,0,0
8.90054,0.5787037,-3.238469,0,0,0
9.655754,0.5787037,-2.606895,0,0,0
9.655754,0.5787037,-2.181855,0,0,0
9.655754,0.5787037,-1.756987,0,0,0
9.655754,0.5787037,-1.329546,0,0,0
9.655754,0.5787037,-0.9030083,0,0,0
9.655754,0.5787037,-0.4778448,0,0,0
9.655754,0.5787037,-0.05240306,0,0,0
9.655754,0.5787037,0.3759584,0,0,0
9.655754,0.5787037,0.8073456,0,0,0
9.655754,0.5787037,1.232044,0,0,0
9.655754,0.5787037,1.657749,0,0,0
9.655754,0.5787037,2.083721,0,0,0
9.655754,0.5787037,2.5085,0,0,0
9.655754,0.5787037,2.931646,0,0,0
9.655754,0.5787037,-3.032613,0,0,0
10.40168,0.5787037,-2.387714,0,0,0
10.40168,0.5787037,-1.962674,0,0,0
10.40168,0.5787037,-1.537806,0,0,0
10.40168,0.5787037,-1.110365,0,0,0
10.40168,0.5787037,-0.683827,0,0,0
10.40168,0.5787037,-0.2586635,0,0,0
10.40168,0.5787037,0.1667782,0,0,0
10.40168,0.5787037,0.5951397,0,0,0
10.40168,0.5787037,1.026527,0,0,0
10.40168,0.5787037,1.451225,0,0,0
10.40168,0.5787037,1.876931,0,0,0
10.40168,0.5787037,2.302902,0,0,0
10.40168,0.5787037,2.727681,0,0,0
10.40168,0.5787037,-2.813432,0,0,0
11.1342,0.5787037,-2.182023,0,0,0
11.1342,0.5787037,-1.756983,0,0,0
11.1342,0.5787037,-1.332115,0,0,0
11.1342,0.5787037,-0.9046742,0,0,0
11.1342,0.5787037,-0.4781362,0,0,0
11.1342,0.5787037,-0.05297269,0,0,0
11.1342,0.5787037,0.3724691,0,0,0
11.1342,0.5787037,0.8008306,0,0,0
11.1342,0.5787037,1.232218,0,0,0
11.1342,0.5787037,1.656916,0,0,0
11.1342,0.5787037,2.082622,0,0,0
11.1342,0.5787037,2.508593,0,0,0
11.1342,0.5787037,-2.607741,0,0,0
11.91933,0.5787037,-1.108863,0,0,0
11.91933,0.5787037,-0.6838233,0,0,0
11.91933,0.5787037,-0.2589549,0,0,0
11.91933,0.5787037,0.1684855,0,0,0
11.91933,0.5787037,0.5950236,0,0,0
11.91933,0.5787037,1.020187,0,0,0
11.91933,0.5787037,1.445629,0,0,0
11.91933,0.5787037,-1.534582,0,0,0
6.7675,3.407806,5.050898,0,-89.76097,0
7.192567,3.407806,5.052837,0,-88.77833,0
7.613435,3.407191,5.056193,0,-89.6976,0
4.951741,3.413384,4.902049,0,-94.76578,0
4.526752,3.413384,4.862474,0,-94.76598,0
4.103967,3.413384,4.823102,0,-94.76574,0
4.074604,3.215718,4.378041,0,-89.96575,0
4.503184,3.215718,4.386932,0,-89.96575,0
4.928582,3.215718,4.395759,0,-89.96593,0
6.483689,3.215746,4.442265,0,-89.96593,0
6.910627,3.215746,4.446238,0,-89.96575,0
7.333653,3.215132,4.456477,0,-89.96538,0
8.820839,3.324629,-3.979676,0,64.23287,0
9.203149,3.324577,-3.763258,0,62.6988,0
9.579082,3.324611,-3.531476,0,60.45341,0
9.945623,3.324655,-3.287879,0,57.49699,0
10.29484,3.324707,-3.023808,0,53.99097,0
10.62408,3.324764,-2.73464,0,50.04773,0
10.92272,3.324871,-2.413841,0,42.53038,0
11.18191,3.324957,-2.061015,0,36.19885,0
11.40745,3.325028,-1.683626,0,30.76426,0
11.59033,3.325116,-1.28712,0,23.54363,0
11.70982,3.325226,-0.866663,0,13.0944,0
11.76225,3.325299,-0.4317693,0,4.771056,0
11.76974,3.325327,0.004376203,0,1.107122,0
11.73191,3.325359,0.4411601,0,-3.844609,0
11.64699,3.325395,0.8708197,0,-11.06544,0
11.49986,3.325423,1.283162,0,-20.60585,0
11.30556,3.325429,1.670235,0,-26.41775,0
11.06262,3.325426,2.040452,0,-32.45353,0
10.78765,3.325412,2.384714,0,-38.87208,0
10.48313,3.325391,2.695741,0,-44.47604,0
10.15113,3.325376,2.980546,0,-47.66509,0
9.808958,3.325376,3.254959,0,-47.66536,0
9.45824,3.325352,3.525481,0,-51.77059,0
9.090101,3.325313,3.761732,0,-57.58282,0
4.817583,3.413384,-5.092612,0,98.00016,0
4.393933,3.413384,-5.037825,0,97.99997,0
3.970505,3.413384,-4.983066,0,97.99997,0
6.642782,3.407824,-5.296633,0,90.88466,0
7.071393,3.407824,-5.303828,0,90.88448,0
7.496823,3.407824,-5.310971,0,90.88448,0
3.845133,3.215746,-4.52476,0,93.20012,0
4.273104,3.215746,-4.549266,0,93.19994,0
4.697898,3.215746,-4.573592,0,93.19994,0
6.377367,3.215765,-4.662589,0,93.19994,0
6.805338,3.215765,-4.687096,0,93.20012,0
7.230132,3.215765,-4.711421,0,93.20012,0
8.884537,3.040429,3.246367,0,-56.49166,0
9.243004,3.040429,3.008061,0,-54.95745,0
9.588394,3.040429,2.759731,0,-51.51852,0
9.914311,3.040429,2.486001,0,-48.13794,0
10.22388,3.040429,2.196229,0,-43.08403,0
10.50501,3.040429,1.881431,0,-36.39564,0
10.74349,3.040429,1.540828,0,-32.19058,0
10.94906,3.040429,1.189393,0,-22.54541,0
11.10259,3.040429,0.807327,0,-17.25212,0
11.19257,3.040429,0.4103896,0,-3.867359,0
11.20333,3.040429,0.007377103,0,-1.036277,0
8.629245,3.039835,-3.451845,0,62.13165,0
9.005569,3.039835,-3.242372,0,60.59732,0
9.369926,3.039835,-3.021889,0,57.15817,0
9.716154,3.039835,-2.774552,0,53.77753,0
10.0474,3.039835,-2.508339,0,48.72382,0
10.35015,3.039835,-2.215497,0,42.03505,0
10.61462,3.039835,-1.894472,0,37.83055,0
10.84689,3.039835,-1.560798,0,28.1851,0
11.0292,3.039835,-1.190671,0,22.8918,0
11.14683,3.039835,-0.8011167,0,9.507065,0
11.18874,3.039835,-0.3998047,0,6.676028,0
3.208309,5.545343,3.892697,0,-98.50005,0
3.625447,5.545343,3.954139,0,-98.5001,0
4.042424,5.545343,4.015558,0,-98.49999,0
4.459178,5.545343,4.077148,0,-98.5001,0
4.876316,5.545343,4.138591,0,-98.50006,0
5.293294,5.545343,4.20001,0,-98.49989,0
5.186765,5.691705,4.922444,0,-98.49986,0
4.769786,5.691705,4.861025,0,-98.50025,0
4.352649,5.691705,4.799583,0,-98.49992,0
6.456244,5.693562,5.124174,0,-90,0
6.877719,5.693562,5.123597,0,-89.99982,0
7.2975,5.692948,5.125249,0,-89.99982,0
7.720638,5.693562,5.122645,0,-90,0
8.142115,5.693562,5.122069,0,-89.99963,0
6.455383,5.541751,4.411391,0,-89.99982,0
6.876858,5.541751,4.410814,0,-89.99982,0
7.298139,5.541138,4.410441,0,-89.99982,0
7.719777,5.541751,4.409863,0,-89.99963,0
8.141253,5.541751,4.409287,0,-90,0
9.606363,5.693882,4.760625,0,-71.20035,0
10.0078,5.693882,4.597754,0,-66.17757,0
10.40266,5.693882,4.422211,0,-65.20155,0
10.78745,5.693883,4.206299,0,-57.41205,0
11.133,5.693269,3.930788,0,-47.23476,0
11.43909,5.693883,3.615661,0,-41.07205,0
11.71411,5.693883,3.276237,0,-37.98479,0
9.261272,5.693882,4.078155,0,-67.98597,0
9.660107,5.693269,3.912364,0,-67.2987,0
10.04898,5.693269,3.712536,0,-59.14905,0
10.41015,5.693883,3.442004,0,-48.92124,0
10.71889,5.693883,3.139565,0,-43.35179,0
11.00487,5.693883,2.808923,0,-40.08651,0
3.118956,5.545343,-4.243038,0,98.6454,0
3.537103,5.545343,-4.29719,0,98.64538,0
3.955089,5.545343,-4.351322,0,98.64549,0
4.372854,5.545343,-4.40563,0,98.64547,0
4.791,5.545343,-4.459783,0,98.6455,0
5.208987,5.545343,-4.513915,0,98.6455,0
5.115083,5.691705,-5.238099,0,98.64545,0
4.697096,5.691705,-5.183966,0,98.64563,0
4.278949,5.691705,-5.129813,0,98.64532,0
6.387545,5.693562,-5.41469,0,90.14543,0
6.808946,5.693562,-5.406758,0,90.14525,0
7.228691,5.692948,-5.401083,0,90.14525,0
7.65172,5.693562,-5.391096,0,90.14543,0
8.073122,5.693562,-5.383164,0,90.14543,0
6.374244,5.541752,-4.702032,0,90.14544,0
6.795645,5.541752,-4.694099,0,90.14526,0
7.216855,5.541138,-4.686373,0,90.14543,0
7.638419,5.541752,-4.678438,0,90.14526,0
8.059821,5.541752,-4.670505,0,90.14543,0
11.20223,5.693884,-2.97937,0,42.50277,0
10.90969,5.693884,-3.303622,0,45.76769,0
10.59433,5.693883,-3.599761,0,51.33738,0
10.22706,5.69327,-3.86221,0,61.56475,0
9.834256,5.693269,-4.053462,0,69.71435,0
9.431852,5.693883,-4.210406,0,70.40205,0
9.862497,5.693883,-5.054882,0,73.45615,0
10.26695,5.693883,-4.899543,0,68.43401,0
10.66497,5.693883,-4.731685,0,67.45702,0
11.05372,5.693883,-4.523178,0,59.66772,0
11.40468,5.69327,-4.254068,0,49.49092,0
11.71621,5.693884,-3.944729,0,43.32729,0
11.99776,5.693884,-3.610666,0,40.24082,0
