0.3055054,0.101636,-0.3280522
0.3055054,0.101636,-0.2877255
0.3055054,0.101636,-0.2474152
0.3055054,0.101636,-0.2068609
0.3055054,0.101636,-0.1663921
0.3055054,0.101636,-0.1260538
0.3055054,0.101636,-0.08568907
0.3055054,0.101636,-0.04504732
0.3055054,0.101636,-0.004118509
0.3055054,0.101636,0.0361757
0.3055054,0.101636,0.07656545
0.3055054,0.101636,0.1169804
0.3055054,0.101636,0.1572822
0.3055054,0.101636,0.1974291
0.3055054,0.101636,0.2377384
0.3055054,0.101636,0.2777764
0.3055054,0.101636,0.318038
0.364345,0.1016361,-0.3072569
0.364345,0.1016361,-0.2669303
0.364345,0.1016361,-0.22662
0.364345,0.1016361,-0.1860656
0.364345,0.1016361,-0.1455968
0.364345,0.1016361,-0.1052586
0.364345,0.1016361,-0.0648938
0.364345,0.1016361,-0.02425206
0.364345,0.1016361,0.01667675
0.364345,0.1016361,0.05697093
0.364345,0.1016361,0.09736071
0.364345,0.1016361,0.1377756
0.364345,0.1016361,0.1780775
0.364345,0.1016361,0.2182243
0.364345,0.1016361,0.2585337
0.364345,0.1016361,0.2985717
0.364345,0.1016361,0.3388332
0.364345,0.1016361,-0.3476478
0.4252274,0.101636,-0.3280522
0.4252274,0.101636,-0.2877255
0.4252274,0.101636,-0.2474152
0.4252274,0.101636,-0.2068609
0.4252274,0.101636,-0.1663921
0.4252274,0.101636,-0.1260539
0.4252274,0.101636,-0.08568908
0.4252274,0.101636,-0.04504734
0.4252274,0.101636,-0.004118533
0.4252274,0.101636,0.03617565
0.4252274,0.101636,0.07656542
0.4252274,0.101636,0.1169804
0.4252274,0.101636,0.1572822
0.4252274,0.101636,0.1974291
0.4252274,0.101636,0.2377384
0.4252274,0.101636,0.2777764
0.4252274,0.101636,0.318038
0.4252274,0.101636,-0.3684431
0.4865398,0.101636,-0.3072569
0.4865398,0.101636,-0.2669303
0.4865398,0.101636,-0.22662
0.4865398,0.101636,-0.1860656
0.4865398,0.101636,-0.1455968
0.4865398,0.101636,-0.1052586
0.4865398,0.101636,-0.0648938
0.4865398,0.101636,-0.02425206
0.4865398,0.101636,0.01667675
0.4865398,0.101636,0.05697093
0.4865398,0.101636,0.09736071
0.4865398,0.101636,0.1377756
0.4865398,0.101636,0.1780775
0.4865398,0.101636,0.2182243
0.4865398,0.101636,0.2585337
0.4865398,0.101636,0.2985717
0.4865398,0.101636,0.3388332
0.4865398,0.101636,-0.3476478
0.5495718,0.101636,-0.3280522
0.5495718,0.101636,-0.2877255
0.5495718,0.101636,-0.2474152
0.5495718,0.101636,-0.2068609
0.5495718,0.101636,-0.1663921
0.5495718,0.101636,-0.1260539
0.5495718,0.101636,-0.08568908
0.5495718,0.101636,-0.04504734
0.5495718,0.101636,-0.004118533
0.5495718,0.101636,0.03617565
0.5495718,0.101636,0.07656542
0.5495718,0.101636,0.1169804
0.5495718,0.101636,0.1572822
0.5495718,0.101636,0.1974291
0.5495718,0.101636,0.2377384
0.5495718,0.101636,0.2777764
0.5495718,0.101636,0.318038
0.5495718,0.101636,-0.3684431
0.6124322,0.101636,-0.3072569
0.6124322,0.101636,-0.2669303
0.6124322,0.101636,-0.22662
0.6124322,0.101636,-0.1860656
0.6124322,0.101636,-0.1455968
0.6124322,0.101636,-0.1052586
0.6124322,0.101636,-0.0648938
0.6124322,0.101636,-0.02425206
0.6124322,0.101636,0.01667675
0.6124322,0.101636,0.05697093
0.6124322,0.101636,0.09736071
0.6124322,0.101636,0.1377756
0.6124322,0.101636,0.1780775
0.6124322,0.101636,0.2182243
0.6124322,0.101636,0.2585337
0.6124322,0.101636,0.2985717
0.6124322,0.101636,0.3388332
0.6124322,0.101636,-0.3476478
0.6748624,0.101636,-0.2876611
0.6748624,0.101636,-0.2473345
0.6748624,0.101636,-0.2070242
0.6748624,0.101636,-0.1664699
0.6748624,0.101636,-0.1260011
0.6748624,0.101636,-0.0856628
0.6748624,0.101636,-0.04529808
0.6748624,0.101636,-0.004656346
0.6748624,0.101636,0.03627246
0.6748624,0.101636,0.07656667
0.6748624,0.101636,0.1169564
0.6748624,0.101636,0.1573714
0.6748624,0.101636,0.1976732
0.6748624,0.101636,0.2378201
0.6748624,0.101636,0.2781295
0.6748624,0.101636,0.3181675
0.6748624,0.101636,-0.3280521
0.7418502,0.101636,-0.2668658
0.7418502,0.101636,-0.2265393
0.7418502,0.101636,-0.186229
0.7418502,0.101636,-0.1456746
0.7418502,0.101636,-0.1052059
0.7418502,0.101636,-0.06486755
0.7418502,0.101636,-0.02450283
0.7418502,0.101636,0.01613891
0.7418502,0.101636,0.05706772
0.7418502,0.101636,0.09736194
0.7418502,0.101636,0.1377516
0.7418502,0.101636,0.1781667
0.7418502,0.101636,0.2184685
0.7418502,0.101636,0.2586154
0.7418502,0.101636,0.2989247
0.7418502,0.101636,-0.3072569
0.8047964,0.101636,-0.2473349
0.8047964,0.101636,-0.2070083
0.8047964,0.101636,-0.166698
0.8047964,0.101636,-0.1261436
0.8047964,0.101636,-0.0856749
0.8047964,0.101636,-0.04533658
0.8047964,0.101636,-0.004971856
0.8047964,0.101636,0.03566988
0.8047964,0.101636,0.0765987
0.8047964,0.101636,0.1168929
0.8047964,0.101636,0.1572826
0.8047964,0.101636,0.1976976
0.8047964,0.101636,0.2379995
0.8047964,0.101636,0.2781464
0.8047964,0.101636,-0.2877258
0.8669685,0.101636,-0.2265396
0.8669685,0.101636,-0.186213
0.8669685,0.101636,-0.1459027
0.8669685,0.101636,-0.1053483
0.8669685,0.101636,-0.06487959
0.8669685,0.101636,-0.02454127
0.8669685,0.101636,0.01582345
0.8669685,0.101636,0.05646519
0.8669685,0.101636,0.09739401
0.8669685,0.101636,0.1376882
0.8669685,0.101636,0.178078
0.8669685,0.101636,0.2184929
0.8669685,0.101636,0.2587947
0.8669685,0.101636,-0.2669306
0.9280233,0.101636,-0.2070242
0.9280233,0.101636,-0.1666976
0.9280233,0.101636,-0.1263873
0.9280233,0.101636,-0.08583295
0.9280233,0.101636,-0.04536423
0.9280233,0.101636,-0.0050259
0.9280233,0.101636,0.03533883
0.9280233,0.101636,0.07598057
0.9280233,0.101636,0.1169094
0.9280233,0.101636,0.1572036
0.9280233,0.101636,0.1975933
0.9280233,0.101636,0.2380083
0.9280233,0.101636,-0.2474152
0.9934629,0.101636,-0.1052058
0.9934629,0.101636,-0.06487924
0.9934629,0.101636,-0.02456892
0.9934629,0.101636,0.01598543
0.9934629,0.101636,0.05645417
0.9934629,0.101636,0.09679249
0.9934629,0.101636,0.1371572
0.9934629,0.101636,-0.1455968
0.5640636,0.5985029,0.4792151
0.5994925,0.5985029,0.479399
0.6345714,0.5983949,0.4797174
0.4127221,0.5994825,0.4650927
0.3772998,0.5994825,0.4613379
0.3420611,0.5994825,0.4576024
0.3396137,0.5647671,0.4153762
0.3753354,0.5647671,0.4162198
0.4107919,0.5647671,0.4170573
0.5404083,0.564772,0.4214697
0.5759931,0.564772,0.4218466
0.6112518,0.5646641,0.4228181
0.7352071,0.5838948,-0.3775805
0.7670723,0.5838857,-0.3570474
0.7984058,0.5838916,-0.3350566
0.8289567,0.5838993,-0.3119448
0.8580635,0.5839085,-0.2868904
0.8855053,0.5839185,-0.259455
0.9103966,0.5839373,-0.2290185
0.9319998,0.5839524,-0.1955433
0.9507983,0.5839648,-0.1597377
0.9660412,0.5839803,-0.1221183
0.9760005,0.5839996,-0.08222656
0.9803705,0.5840124,-0.04096507
0.9809948,0.5840173,0.0004152019
0.9778417,0.584023,0.04185604
0.9707637,0.5840293,0.08262093
0.9585006,0.5840342,0.1217428
0.9423059,0.5840353,0.1584672
0.9220572,0.5840347,0.1935924
0.8991387,0.5840323,0.226255
0.8737573,0.5840286,0.2557644
0.8460854,0.584026,0.2827859
0.8175658,0.584026,0.3088214
0.7883338,0.5840217,0.3344878
0.7576499,0.5840149,0.3569026
0.4015402,0.5994825,-0.4831727
0.3662294,0.5994825,-0.4779747
0.3309372,0.5994825,-0.4727794
0.5536686,0.5985061,-0.5025297
0.5893928,0.5985061,-0.5032123
0.6248519,0.5985061,-0.50389
0.3204876,0.564772,-0.4292966
0.3561585,0.564772,-0.4316216
0.3915646,0.564772,-0.4339296
0.5315465,0.5647753,-0.4423734
0.5672174,0.5647753,-0.4446986
0.6026235,0.5647753,-0.4470064
0.7405163,0.5339816,0.3080062
0.7703941,0.5339816,0.2853964
0.7991821,0.5339816,0.2618355
0.8263469,0.5339816,0.2358648
0.8521491,0.5339816,0.2083721
0.8755809,0.5339816,0.1785049
0.895458,0.5339816,0.1461895
0.9125921,0.5339816,0.1128463
0.9253886,0.5339816,0.07659692
0.9328883,0.5339816,0.03893662
0.9337851,0.5339816,0.0006999189
0.719238,0.5338773,-0.3275014
0.7506043,0.5338773,-0.3076272
0.780973,0.5338773,-0.2867084
0.8098307,0.5338773,-0.2632417
0.8374397,0.5338773,-0.2379842
0.8626736,0.5338773,-0.2102002
0.8847169,0.5338773,-0.1797422
0.9040763,0.5338773,-0.1480841
0.9192716,0.5338773,-0.1129675
0.9290759,0.5338773,-0.07600771
0.9325691,0.5338773,-0.03793235
0.267409,0.9739122,0.3693282
0.302177,0.9739122,0.3751577
0.3369316,0.9739122,0.3809849
0.3716675,0.9739122,0.3868284
0.4064355,0.9739122,0.3926579
0.4411902,0.9739122,0.3984852
0.4323111,0.9996173,0.4670277
0.3975564,0.9996173,0.4612004
0.3627885,0.9996173,0.455371
0.5381208,0.9999435,0.4861673
0.5732502,0.9999435,0.4861126
0.6082386,0.9998356,0.4862693
0.6435066,0.9999435,0.4860222
0.6786363,0.9999435,0.4859675
0.538049,0.9732813,0.4185404
0.5731785,0.9732813,0.4184857
0.6082918,0.9731737,0.4184503
0.6434349,0.9732813,0.4183955
0.6785645,0.9732813,0.4183408
0.8006797,0.9999996,0.4516748
0.834139,0.9999996,0.436222
0.8670502,0.9999996,0.419567
0.899122,0.9999998,0.3990819
0.9279233,0.999892,0.3729422
0.9534355,0.9999998,0.3430438
0.9763581,0.9999998,0.3108402
0.7719168,0.9999996,0.3869239
0.8051592,0.999892,0.3711942
0.8375713,0.999892,0.352235
